OBJECTID,GlobalID,Uniq_Id,State_Code,District_C,Tehsil_Cod,Block_Code,Village_Co,LGD_Code,Built_Up_A,Village_Na,Area_Desc,Name,Owner_Name,Property_I,Property_C,Area_Sqm,Roof_type,No_Floors,Remarks,Adl_Info,SHAPE_Leng,SHAPE_Area,GP_Code,GP_Name
"54006",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,49.78829270460,"1","1",,,32.22382588250,64.75348516430,"63317",KALONDA
"54007",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,65.47540709250,"1","1",,,40.81248465020,85.15606155190,"63317",KALONDA
"54008",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,199.73114276900,"1","2",,,65.81736296320,259.76641237800,"63317",KALONDA
"54009",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,28.01746490320,"1","1",,,42.12526258350,36.43900837260,"63317",KALONDA
"54010",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,88.19529496760,"1","2",,,44.18011942840,114.70518636500,"63317",KALONDA
"54011",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,6.11790187921,"1","1",,,11.46857524130,7.95683667759,"63317",KALONDA
"54012",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,22.21234236900,"1","1",,,23.15364789720,28.88897893690,"63317",KALONDA
"54013",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,77.17477145690,"1","1",,,48.94568355780,100.37185536900,"63317",KALONDA
"54014",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,21.02034119210,"1","1",,,21.79730647280,27.33857330820,"63317",KALONDA
"54015",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,37.23869098760,"1","1",,,33.12696997130,48.43180325270,"63317",KALONDA
"54016",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,56.76544900940,"1","2",,,37.63575098290,73.82807590710,"63317",KALONDA
"54017",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,7.15850953186,"1","1",,,12.30917580360,9.31022578330,"63317",KALONDA
"54018",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,13.43464249550,"3","1",,,16.72438241280,17.47286896340,"63317",KALONDA
"54019",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,9.87696174453,"1","1",,,14.60636428020,12.84582865360,"63317",KALONDA
"54020",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,34.03868782250,"1","1",,,27.90622138840,44.27017829210,"63317",KALONDA
"54021",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,5.17132318988,"3","1",,,10.53635020890,6.72573646586,"63317",KALONDA
"54022",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,9.91544114324,"3","1",,,14.66343752160,12.89586893300,"63317",KALONDA
"54023",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,19.40207209000,"1","1",,,20.36554440260,25.23405761860,"63317",KALONDA
"54024",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,70.33335800850,"1","1",,,50.44908454340,91.47415843630,"63317",KALONDA
"54025",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,36.77554470230,"1","1",,,28.08838470560,47.82910246010,"63317",KALONDA
"54026",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,145.58914221900,"1","1",,,81.80515029970,189.34800242600,"63317",KALONDA
"54027",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,3.38554450402,"1","1",,,9.61438412634,4.40308780547,"63317",KALONDA
"54028",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,45.10062374740,"4","0",,,31.71679705720,58.65594614410,"63317",KALONDA
"54029",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,34.30106441050,"1","1",,,28.35734811120,44.61045313550,"63317",KALONDA
"54030",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,50.95112140420,"1","1",,,35.83530419180,66.26883199680,"63317",KALONDA
"54031",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,74.45926735770,"1","1",,,39.40938217040,96.84125889880,"63317",KALONDA
"54032",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,76.59279654650,"1","1",,,40.20342052640,99.61601763020,"63317",KALONDA
"54033",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,99.91955157650,"1","1",,,45.80972432540,129.95431379300,"63317",KALONDA
"54034",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,117.60678575800,"1","1",,,51.23773646950,152.95779318900,"63317",KALONDA
"54035",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,7.16347630063,"1","1",,,12.22830107070,9.31671792610,"63317",KALONDA
"54036",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,6.46341538667,"1","1",,,11.61755172860,8.40621863205,"63317",KALONDA
"54037",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,43.07024456860,"1","1",,,29.97716932570,56.01662710920,"63317",KALONDA
"54038",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,88.32658169790,"1","1",,,46.06190669710,114.87649556700,"63317",KALONDA
"54039",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,17.01817241320,"1","1",,,19.32927201860,22.13365511050,"63317",KALONDA
"54040",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,24.25567251730,"1","1",,,24.57306378000,31.54667995440,"63317",KALONDA
"54041",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,16.12839925500,"1","1",,,18.69495020210,20.97641319300,"63317",KALONDA
"54042",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,13.64401204840,"1","1",,,16.92091740540,17.74521893950,"63317",KALONDA
"54043",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,10.08949574140,"1","1",,,14.53446506060,13.12225744840,"63317",KALONDA
"54044",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,8.95558361544,"1","1",,,13.81029533720,11.64750347740,"63317",KALONDA
"54045",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,17.71004924060,"1","1",,,24.04939350880,23.03372200890,"63317",KALONDA
"54046",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,55.11285479620,"1","1",,,33.98038632200,71.67993719530,"63317",KALONDA
"54047",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,60.78601587480,"1","1",,,35.67035553720,79.05872192250,"63317",KALONDA
"54048",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,75.48511532060,"1","1",,,40.48949499240,98.17657812450,"63317",KALONDA
"54049",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,5.10046051436,"1","1",,,11.54559286920,6.63371097015,"63317",KALONDA
"54050",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,79.38959068910,"1","1",,,41.60686726940,103.25489060200,"63317",KALONDA
"54051",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,14.92629486160,"1","1",,,17.58701465560,19.41330285980,"63317",KALONDA
"54052",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,76.55328266350,"1","1",,,40.61524061830,99.56586271360,"63317",KALONDA
"54053",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,17.39829990410,"1","1",,,27.25440659760,22.62885455470,"63317",KALONDA
"54054",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,4.48989547727,"1","1",,,10.27611061680,5.83963215680,"63317",KALONDA
"54055",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,34.32814041570,"1","1",,,27.54920965900,44.64758059330,"63317",KALONDA
"54056",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,25.22628127420,"1","1",,,24.33086341420,32.80964044550,"63317",KALONDA
"54057",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,15.62106651420,"1","1",,,18.88307902930,20.31698574170,"63317",KALONDA
"54058",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,37.51962517510,"1","1",,,28.03213362910,48.79854421540,"63317",KALONDA
"54059",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,3.42221558713,"1","1",,,8.90269952877,4.45098227261,"63317",KALONDA
"54060",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,4.15594530500,"1","1",,,9.87108513055,5.40528054286,"63317",KALONDA
"54061",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,43.90476318740,"1","1",,,37.64316195550,57.10308121150,"63317",KALONDA
"54062",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,14.54366014740,"1","1",,,22.44058338300,18.91567450630,"63317",KALONDA
"54063",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,36.01242743920,"1","1",,,28.10822767960,46.83815918100,"63317",KALONDA
"54064",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,4.22305061514,"1","1",,,9.86576090299,5.49253698634,"63317",KALONDA
"54065",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,101.57611638300,"1","1",,,48.80432801610,132.11065626100,"63317",KALONDA
"54066",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,58.26017838990,"1","1",,,34.88836618630,75.77351505690,"63317",KALONDA
"54067",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,22.32830644420,"3","1",,,22.27053608310,29.04035675250,"63317",KALONDA
"54068",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,2.24301485447,"1","1",,,6.84059303017,2.91728497748,"63317",KALONDA
"54069",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,1.78331409465,"1","1",,,6.17287559436,2.31939477394,"63317",KALONDA
"54070",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,1.95193157293,"1","1",,,6.41253538819,2.53869988530,"63317",KALONDA
"54071",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,23.80373931590,"1","1",,,22.64835356840,30.95937516360,"63317",KALONDA
"54072",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,29.66636568320,"1","1",,,25.04714078740,38.58438543180,"63317",KALONDA
"54073",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,41.96318849970,"1","1",,,32.82372346070,54.57779290090,"63317",KALONDA
"54074",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,18.01238026150,"1","1",,,19.39420932160,23.42712505780,"63317",KALONDA
"54075",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,29.19640043860,"1","1",,,26.21384679920,37.97311479980,"63317",KALONDA
"54076",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,28.18642847670,"1","1",,,26.02862167560,36.65955353960,"63317",KALONDA
"54077",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,8.95702067549,"1","1",,,13.72831843490,11.64961936960,"63317",KALONDA
"54078",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,16.70990308240,"3","1",,,18.80709447880,21.73292322220,"63317",KALONDA
"54079",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,59.51961621490,"1","1",,,35.47564939690,77.41097994530,"63317",KALONDA
"54080",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,15.61310813450,"3","1",,,18.15707275240,20.30635374460,"63317",KALONDA
"54081",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,46.20053792620,"1","1",,,32.39265993320,60.08840369050,"63317",KALONDA
"54082",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,19.13295125330,"1","1",,,20.69949915360,24.88428671060,"63317",KALONDA
"54083",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,3.51905447168,"1","1",,,8.72121991193,4.57687843748,"63317",KALONDA
"54084",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,61.33783802250,"1","1",,,36.76875257560,79.77591798730,"63317",KALONDA
"54085",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,14.84446466180,"1","1",,,18.22145413430,19.30667239620,"63317",KALONDA
"54086",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,25.45710185350,"1","1",,,26.80385791150,33.10944894800,"63317",KALONDA
"54087",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,39.17397118160,"1","1",,,29.83396718020,50.94946821170,"63317",KALONDA
"54088",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,18.98300090380,"1","1",,,20.88765683320,24.68907766250,"63317",KALONDA
"54089",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,11.60623706820,"1","1",,,15.54929886440,15.09493326860,"63317",KALONDA
"54090",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,27.32391670280,"1","1",,,28.28006270040,35.53712229760,"63317",KALONDA
"54091",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,3.82562271624,"1","1",,,9.08836624512,4.97559235112,"63317",KALONDA
"54092",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,10.43662647650,"1","1",,,14.74783298520,13.57382497850,"63317",KALONDA
"54093",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,3.66937740442,"1","1",,,8.97201849192,4.77237526727,"63317",KALONDA
"54094",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,3.92495733295,"1","1",,,9.14844863701,5.10477498539,"63317",KALONDA
"54095",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,4.05003726544,"1","1",,,9.21316731388,5.26745456200,"63317",KALONDA
"54096",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,44.64810198660,"1","1",,,30.56925997480,58.06922502560,"63317",KALONDA
"54097",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,13.49388439870,"3","1",,,16.77596078220,17.55006052120,"63317",KALONDA
"54098",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,3.83120937202,"1","1",,,9.58329815710,4.98287498605,"63317",KALONDA
"54099",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,46.80077867090,"1","1",,,31.28882073140,60.86908690280,"63317",KALONDA
"54100",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,4.12525243567,"1","1",,,9.51879105806,5.36531017885,"63317",KALONDA
"54101",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,52.13022647930,"1","1",,,33.42044919220,67.80051758830,"63317",KALONDA
"54102",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,37.46291598230,"1","1",,,27.99757643750,48.72410691240,"63317",KALONDA
"54103",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,27.95979615650,"1","1",,,24.44173988340,36.36448232060,"63317",KALONDA
"54104",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,42.91863272820,"1","1",,,30.17826147510,55.81983719120,"63317",KALONDA
"54105",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,32.49674471320,"1","1",,,28.18460382050,42.26519625670,"63317",KALONDA
"54106",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,18.65961094100,"1","1",,,20.54190096740,24.26859426720,"63317",KALONDA
"54107",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,28.49865424390,"1","1",,,26.07307171830,37.06519280630,"63317",KALONDA
"54108",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,3.41626673113,"4","1",,,8.61661338077,4.44318849732,"63317",KALONDA
"54109",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,12.84481838680,"1","1",,,16.40457203810,16.70594744160,"63317",KALONDA
"54110",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,3.74819610181,"1","1",,,8.84004604733,4.87490067774,"63317",KALONDA
"54111",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,10.32555155770,"1","1",,,14.66780096560,13.42937944180,"63317",KALONDA
"54112",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,3.85775329974,"1","1",,,9.08435000624,5.01738652804,"63317",KALONDA
"54113",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,4.09235852606,"1","1",,,10.26509720330,5.32252218070,"63317",KALONDA
"54114",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,1.98025699524,"1","1",,,6.54987135106,2.57550286690,"63317",KALONDA
"54115",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,43.07387744280,"1","1",,,32.87346079940,56.02150302640,"63317",KALONDA
"54116",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,78.99317336750,"1","1",,,45.17549070380,102.73819791200,"63317",KALONDA
"54117",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,35.78483182410,"1","1",,,27.78852586980,46.54151092290,"63317",KALONDA
"54118",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,71.89740912230,"1","1",,,42.81569739550,93.50936299590,"63317",KALONDA
"54119",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,6.63618954377,"1","1",,,12.72344779110,8.63097788035,"63317",KALONDA
"54120",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,19.88981837580,"1","1",,,20.94752250160,25.86855324110,"63317",KALONDA
"54121",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,5.57257365902,"1","1",,,11.55241559540,7.24764609324,"63317",KALONDA
"54122",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,13.57460204180,"1","1",,,17.53074980940,17.65495632650,"63317",KALONDA
"54123",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,4.22140414710,"1","1",,,10.57868781170,5.49032078595,"63317",KALONDA
"54124",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,21.03854570220,"1","1",,,20.99363644000,27.36252194270,"63317",KALONDA
"54125",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,39.66135437110,"1","1",,,32.97364223660,51.58327526350,"63317",KALONDA
"54126",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,12.09273204160,"1","2",,,16.18440935280,15.72764812030,"63317",KALONDA
"54127",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,16.71840769620,"1","1",,,19.12318798390,21.74380852930,"63317",KALONDA
"54128",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,143.64269528000,"1","1",,,68.32293752090,186.82012502400,"63317",KALONDA
"54129",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,6.45932871979,"1","1",,,11.68113959280,8.40110804862,"63317",KALONDA
"54130",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,2.74739400673,"1","1",,,7.66022601614,3.57330270196,"63317",KALONDA
"54131",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,4.57745008131,"1","1",,,9.89112362513,5.95350579836,"63317",KALONDA
"54132",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,11.36673770040,"1","1",,,15.42826400240,14.78379708220,"63317",KALONDA
"54133",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,69.09781331190,"1","1",,,39.04112118280,89.87000556570,"63317",KALONDA
"54134",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,38.76052637670,"1","1",,,29.39192406850,50.41280276710,"63317",KALONDA
"54135",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,2.47119947584,"1","1",,,7.54772268872,3.21409576233,"63317",KALONDA
"54136",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,63.81828017870,"1","1",,,37.13601633890,83.00363559880,"63317",KALONDA
"54137",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,13.52973836400,"1","1",,,16.79071999790,17.59719001500,"63317",KALONDA
"54138",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,51.50574822580,"1","1",,,33.17871380820,66.98983145170,"63317",KALONDA
"54139",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,23.97269499360,"1","1",,,23.09613758730,31.17965703470,"63317",KALONDA
"54140",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,2.48452867496,"1","1",,,7.50905660178,3.23144991243,"63317",KALONDA
"54141",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,25.27579415410,"1","1",,,23.74045377780,32.87436848210,"63317",KALONDA
"54142",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,19.36410817360,"1","1",,,20.37328696920,25.18554616980,"63317",KALONDA
"54143",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,3.53359039980,"1","1",,,8.61708207054,4.59589578856,"63317",KALONDA
"54144",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,74.77990904730,"1","1",,,52.61370563600,97.26014995370,"63317",KALONDA
"54145",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,5.31855278262,"1","1",,,10.52359623680,6.91744656637,"63317",KALONDA
"54146",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,16.08273178540,"1","1",,,18.79972899640,20.91686886680,"63317",KALONDA
"54147",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,19.65347940170,"1","1",,,20.50527382250,25.56089264470,"63317",KALONDA
"54148",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,2.25957581831,"1","1",,,7.99327959018,2.93875422024,"63317",KALONDA
"54149",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,26.50464681860,"3","1",,,25.35458289150,34.47134658200,"63317",KALONDA
"54150",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,10.77810066990,"1","1",,,15.56932203430,14.01772576790,"63317",KALONDA
"54151",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,2.29896625286,"1","1",,,7.01629859230,2.98997725918,"63317",KALONDA
"54152",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,6.80491634736,"1","1",,,13.16523386630,8.85031851456,"63317",KALONDA
"54153",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,113.85046448500,"1","1",,,54.13295733530,148.07236020200,"63317",KALONDA
"54154",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,3.11124632832,"1","2",,,8.04703720852,4.04643069006,"63317",KALONDA
"54155",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,3.09680370871,"1","2",,,8.07846066619,4.02764143812,"63317",KALONDA
"54156",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,129.19869662600,"1","2",,,52.05016262520,168.03348313900,"63317",KALONDA
"54157",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,69.95724856620,"1","1",,,38.16857727050,90.98537895060,"63317",KALONDA
